PUUID,Game ID,Blue Team Champions,Red Team Champions,Winning Team,UserChampion
ubeR9EY6BGIx4QeKX6WaIETCoXYJyZrQ_QUHBh0sutVDTN10T84J1GO8Qrg88wDc9LOapIeSJ5w7kw,KR_7014605992,"Graves, Karma, Neeko, Zac, Zeri","Camille, Jinx, Nidalee, Renekton, Rumble",Red,Neeko
ubeR9EY6BGIx4QeKX6WaIETCoXYJyZrQ_QUHBh0sutVDTN10T84J1GO8Qrg88wDc9LOapIeSJ5w7kw,KR_7014605150,"Aatrox, Karthus, Qiyana, Rakan, Zeri","Fiora, Kindred, Lucian, Nami, Zed",Red,Kindred
ubeR9EY6BGIx4QeKX6WaIETCoXYJyZrQ_QUHBh0sutVDTN10T84J1GO8Qrg88wDc9LOapIeSJ5w7kw,KR_7014574771,"Aatrox, Jinx, Nautilus, Tristana, Viego","Ahri, Kalista, Rumble, TwistedFate, XinZhao",Red,Rumble
ubeR9EY6BGIx4QeKX6WaIETCoXYJyZrQ_QUHBh0sutVDTN10T84J1GO8Qrg88wDc9LOapIeSJ5w7kw,KR_7014543634,"Kaisa, LeeSin, Nautilus, Neeko, TwistedFate","Ahri, Camille, Rumble, Varus, Viego",Blue,TwistedFate
ubeR9EY6BGIx4QeKX6WaIETCoXYJyZrQ_QUHBh0sutVDTN10T84J1GO8Qrg88wDc9LOapIeSJ5w7kw,KR_7014517573,"Jayce, Nidalee, Rakan, Zed, Zeri","Aatrox, Azir, Jax, Leona, Ziggs",Blue,Rakan
ubeR9EY6BGIx4QeKX6WaIETCoXYJyZrQ_QUHBh0sutVDTN10T84J1GO8Qrg88wDc9LOapIeSJ5w7kw,KR_7012311224,"Annie, Blitzcrank, Draven, Varus, Volibear","Ashe, Fiora, Karma, Rell, XinZhao",Blue,Blitzcrank
ubeR9EY6BGIx4QeKX6WaIETCoXYJyZrQ_QUHBh0sutVDTN10T84J1GO8Qrg88wDc9LOapIeSJ5w7kw,KR_7012294474,"Fiora, Rakan, Rumble, Twitch, Yone","Aatrox, Azir, Bard, LeeSin, Zeri",Blue,Rakan
ubeR9EY6BGIx4QeKX6WaIETCoXYJyZrQ_QUHBh0sutVDTN10T84J1GO8Qrg88wDc9LOapIeSJ5w7kw,KR_7012269632,"KSante, Rakan, Taliyah, Tristana, Zeri","FiddleSticks, Karma, Nautilus, Senna, Yone",Blue,Yone
ubeR9EY6BGIx4QeKX6WaIETCoXYJyZrQ_QUHBh0sutVDTN10T84J1GO8Qrg88wDc9LOapIeSJ5w7kw,KR_7012259355,"Aphelios, Azir, Poppy, Thresh, TwistedFate","Jax, Jinx, RekSai, TahmKench, Taliyah",Red,TahmKench
ubeR9EY6BGIx4QeKX6WaIETCoXYJyZrQ_QUHBh0sutVDTN10T84J1GO8Qrg88wDc9LOapIeSJ5w7kw,KR_7012245263,"Ahri, Aphelios, Rakan, Udyr, Vi","Azir, Jax, Lulu, Poppy, Zeri",Blue,Lulu
ubeR9EY6BGIx4QeKX6WaIETCoXYJyZrQ_QUHBh0sutVDTN10T84J1GO8Qrg88wDc9LOapIeSJ5w7kw,KR_7012211904,"Ahri, Fiora, LeeSin, Rakan, Zeri","Brand, Kaisa, Renekton, Senna, Yone",Blue,Yone
ubeR9EY6BGIx4QeKX6WaIETCoXYJyZrQ_QUHBh0sutVDTN10T84J1GO8Qrg88wDc9LOapIeSJ5w7kw,KR_7012195483,"Ahri, Illaoi, Rell, Vi, Zeri","Jax, Kaisa, Nautilus, Taliyah, Viego",Red,Jax
ubeR9EY6BGIx4QeKX6WaIETCoXYJyZrQ_QUHBh0sutVDTN10T84J1GO8Qrg88wDc9LOapIeSJ5w7kw,KR_7012143529,"AurelionSol, Blitzcrank, LeeSin, RekSai, Zeri","Chogath, Diana, Jinx, Nautilus, Viego",Blue,RekSai
ubeR9EY6BGIx4QeKX6WaIETCoXYJyZrQ_QUHBh0sutVDTN10T84J1GO8Qrg88wDc9LOapIeSJ5w7kw,KR_7011599685,"Diana, Draven, Rell, Volibear, Zac","Ahri, Brand, Nautilus, Nocturne, Zeri",Blue,Rell
ubeR9EY6BGIx4QeKX6WaIETCoXYJyZrQ_QUHBh0sutVDTN10T84J1GO8Qrg88wDc9LOapIeSJ5w7kw,KR_7011557810,"Chogath, Jayce, Kalista, Nidalee, Yone","Blitzcrank, Kassadin, Kennen, Udyr, Varus",Red,Yone
ubeR9EY6BGIx4QeKX6WaIETCoXYJyZrQ_QUHBh0sutVDTN10T84J1GO8Qrg88wDc9LOapIeSJ5w7kw,KR_7011136403,"Bard, Jayce, Jhin, LeeSin, Viktor","Jinx, Kennen, Soraka, Taliyah, XinZhao",Blue,XinZhao
pnr-nv7-zXTlOJ7k-fyAtzgJDPFIEOJ8PZ0EH2ufbHZhs4OU6X-GcAqopgiwc70T5Yowk1-3lfx6Iw,KR_7015457204,"Ahri, Cassiopeia, Nautilus, Samira, Viego","AurelionSol, Jax, Kaisa, Pyke, RekSai",Red,AurelionSol
pnr-nv7-zXTlOJ7k-fyAtzgJDPFIEOJ8PZ0EH2ufbHZhs4OU6X-GcAqopgiwc70T5Yowk1-3lfx6Iw,KR_7015388794,"Jinx, Kindred, Lulu, Olaf, TwistedFate","Cassiopeia, Rakan, Twitch, Vi, Viego",Blue,Twitch
pnr-nv7-zXTlOJ7k-fyAtzgJDPFIEOJ8PZ0EH2ufbHZhs4OU6X-GcAqopgiwc70T5Yowk1-3lfx6Iw,KR_7011844248,"Ashe, Kaisa, Neeko, Pantheon, Senna","Leblanc, Rell, Samira, Shaco, Zilean",Red,Kaisa
pnr-nv7-zXTlOJ7k-fyAtzgJDPFIEOJ8PZ0EH2ufbHZhs4OU6X-GcAqopgiwc70T5Yowk1-3lfx6Iw,KR_7011798927,"Illaoi, Rumble, Shaco, Varus, Zyra","Darius, Gragas, Riven, Seraphine, Yasuo",Blue,Yasuo
pnr-nv7-zXTlOJ7k-fyAtzgJDPFIEOJ8PZ0EH2ufbHZhs4OU6X-GcAqopgiwc70T5Yowk1-3lfx6Iw,KR_7011003778,"Aphelios, Azir, Rakan, RekSai, Udyr","Cassiopeia, Jinx, LeeSin, Rumble, Yone",Blue,Cassiopeia
pnr-nv7-zXTlOJ7k-fyAtzgJDPFIEOJ8PZ0EH2ufbHZhs4OU6X-GcAqopgiwc70T5Yowk1-3lfx6Iw,KR_7010942985,"Illaoi, Jinx, Nidalee, Rumble, Tryndamere","Aphelios, Blitzcrank, Brand, Cassiopeia, Zed",Red,Cassiopeia
pnr-nv7-zXTlOJ7k-fyAtzgJDPFIEOJ8PZ0EH2ufbHZhs4OU6X-GcAqopgiwc70T5Yowk1-3lfx6Iw,KR_7010704200,"Fizz, Jayce, Morgana, Varus, Yasuo","Ezreal, Nunu, Taliyah, Udyr, Volibear",Blue,Ezreal
pnr-nv7-zXTlOJ7k-fyAtzgJDPFIEOJ8PZ0EH2ufbHZhs4OU6X-GcAqopgiwc70T5Yowk1-3lfx6Iw,KR_7010651702,"Akali, Caitlyn, Ivern, Kennen, Singed","Briar, Senna, Twitch, Veigar, Zoe",Blue,Singed
pnr-nv7-zXTlOJ7k-fyAtzgJDPFIEOJ8PZ0EH2ufbHZhs4OU6X-GcAqopgiwc70T5Yowk1-3lfx6Iw,KR_7010614899,"Braum, Cassiopeia, Milio, Sion, Xayah","Darius, Draven, FiddleSticks, Pyke, Vladimir",Blue,FiddleSticks
pnr-nv7-zXTlOJ7k-fyAtzgJDPFIEOJ8PZ0EH2ufbHZhs4OU6X-GcAqopgiwc70T5Yowk1-3lfx6Iw,KR_7010573099,"Galio, Garen, Taliyah, Tristana, Velkoz","Ezreal, JarvanIV, Maokai, Quinn, Swain",Red,Ezreal
pnr-nv7-zXTlOJ7k-fyAtzgJDPFIEOJ8PZ0EH2ufbHZhs4OU6X-GcAqopgiwc70T5Yowk1-3lfx6Iw,KR_7010524563,"Illaoi, Malzahar, Pantheon, Varus, Zoe","Karma, LeeSin, Maokai, Pyke, Riven",Blue,LeeSin
pnr-nv7-zXTlOJ7k-fyAtzgJDPFIEOJ8PZ0EH2ufbHZhs4OU6X-GcAqopgiwc70T5Yowk1-3lfx6Iw,KR_7007657750,"Jinx, Leblanc, Orianna, Ornn, Pyke","Jayce, Maokai, Twitch, Xayah, Yasuo",Red,Jinx
pnr-nv7-zXTlOJ7k-fyAtzgJDPFIEOJ8PZ0EH2ufbHZhs4OU6X-GcAqopgiwc70T5Yowk1-3lfx6Iw,KR_7007617164,"Gangplank, Jhin, LeeSin, Orianna, Singed","Chogath, Corki, Galio, Lux, Tristana",Blue,Chogath
pnr-nv7-zXTlOJ7k-fyAtzgJDPFIEOJ8PZ0EH2ufbHZhs4OU6X-GcAqopgiwc70T5Yowk1-3lfx6Iw,KR_7007554941,"Diana, Jayce, Jhin, Seraphine, Viego","Blitzcrank, Cassiopeia, Gragas, Jinx, Kindred",Red,Diana
pnr-nv7-zXTlOJ7k-fyAtzgJDPFIEOJ8PZ0EH2ufbHZhs4OU6X-GcAqopgiwc70T5Yowk1-3lfx6Iw,KR_7006125869,"Ashe, Heimerdinger, Nunu, Sivir, Varus","Gragas, Smolder, Taric, Velkoz, Xayah",Blue,Sivir
pnr-nv7-zXTlOJ7k-fyAtzgJDPFIEOJ8PZ0EH2ufbHZhs4OU6X-GcAqopgiwc70T5Yowk1-3lfx6Iw,KR_7006102115,"Aphelios, FiddleSticks, Ivern, Kaisa, Kassadin","Ekko, Kayle, MissFortune, Thresh, Xerath",Red,Ivern
pnr-nv7-zXTlOJ7k-fyAtzgJDPFIEOJ8PZ0EH2ufbHZhs4OU6X-GcAqopgiwc70T5Yowk1-3lfx6Iw,KR_7006024314,"Hwei, KSante, Kindred, Nautilus, Zeri","AurelionSol, Blitzcrank, Cassiopeia, Jinx, RekSai",Blue,Zeri
pnr-nv7-zXTlOJ7k-fyAtzgJDPFIEOJ8PZ0EH2ufbHZhs4OU6X-GcAqopgiwc70T5Yowk1-3lfx6Iw,KR_7005837955,"Anivia, FiddleSticks, Jhin, LeeSin, Zed","Graves, MonkeyKing, Pyke, Smolder, Thresh",Red,Anivia
pnr-nv7-zXTlOJ7k-fyAtzgJDPFIEOJ8PZ0EH2ufbHZhs4OU6X-GcAqopgiwc70T5Yowk1-3lfx6Iw,KR_7005792493,"AurelionSol, Ezreal, Qiyana, Tryndamere, Zed","Gangplank, Garen, Kennen, Mordekaiser, Sona",Red,Mordekaiser
pnr-nv7-zXTlOJ7k-fyAtzgJDPFIEOJ8PZ0EH2ufbHZhs4OU6X-GcAqopgiwc70T5Yowk1-3lfx6Iw,KR_7005762544,"Diana, Jhin, Kassadin, MonkeyKing, Zeri","Aatrox, Brand, Nautilus, Rumble, Yone",Blue,Rumble
fCk381Gmbdqpyy1eA-l9__wOLyZgGQK0dw_IxD0v-qo8MLFE93YxS7v59YHiCrJGSNFe1xDYKXqQqg,KR_7017048747,"Aphelios, Gnar, KSante, Kaisa, Karma","Ashe, Galio, Janna, Kayle, Ornn",Blue,Gnar
fCk381Gmbdqpyy1eA-l9__wOLyZgGQK0dw_IxD0v-qo8MLFE93YxS7v59YHiCrJGSNFe1xDYKXqQqg,KR_7017014861,"Akali, Khazix, LeeSin, MissFortune, Rakan","Anivia, Brand, Poppy, Volibear, Zyra",Red,MissFortune
fCk381Gmbdqpyy1eA-l9__wOLyZgGQK0dw_IxD0v-qo8MLFE93YxS7v59YHiCrJGSNFe1xDYKXqQqg,KR_7012016867,"Bard, Kaisa, Malphite, Viego, Yone","Galio, Kaisa, MasterYi, Nautilus, RekSai",Red,MasterYi
fCk381Gmbdqpyy1eA-l9__wOLyZgGQK0dw_IxD0v-qo8MLFE93YxS7v59YHiCrJGSNFe1xDYKXqQqg,KR_7002550903,"Aatrox, Aatrox, Aatrox, Aatrox, Aatrox","Volibear, Volibear, Volibear, Volibear, Volibear",Red,Aatrox
fCk381Gmbdqpyy1eA-l9__wOLyZgGQK0dw_IxD0v-qo8MLFE93YxS7v59YHiCrJGSNFe1xDYKXqQqg,KR_7002537041,"Alistar, Rumble, Smolder, Viego, Xerath","Aatrox, Nautilus, RekSai, Taliyah, Zeri",Red,Alistar
fCk381Gmbdqpyy1eA-l9__wOLyZgGQK0dw_IxD0v-qo8MLFE93YxS7v59YHiCrJGSNFe1xDYKXqQqg,KR_7002422925,"Alistar, Ashe, Gwen, LeeSin, Seraphine","Diana, Kalista, RekSai, Rell, Rumble",Blue,Rumble
fCk381Gmbdqpyy1eA-l9__wOLyZgGQK0dw_IxD0v-qo8MLFE93YxS7v59YHiCrJGSNFe1xDYKXqQqg,KR_6998487993,"Gnar, LeeSin, Rell, Syndra, Zeri","Graves, Hwei, Kaisa, Nautilus, Tristana",Blue,Zeri
fCk381Gmbdqpyy1eA-l9__wOLyZgGQK0dw_IxD0v-qo8MLFE93YxS7v59YHiCrJGSNFe1xDYKXqQqg,KR_6998459163,"Kindred, Rumble, Seraphine, Udyr, Zeri","Hwei, LeeSin, Rakan, Renekton, Vayne",Red,Udyr
fCk381Gmbdqpyy1eA-l9__wOLyZgGQK0dw_IxD0v-qo8MLFE93YxS7v59YHiCrJGSNFe1xDYKXqQqg,KR_6998409200,"KSante, Karthus, LeeSin, Rell, Yone","Alistar, Jinx, Kindred, Orianna, Rumble",Red,Orianna
fCk381Gmbdqpyy1eA-l9__wOLyZgGQK0dw_IxD0v-qo8MLFE93YxS7v59YHiCrJGSNFe1xDYKXqQqg,KR_6998334683,"Azir, Kalista, Nautilus, Udyr, Viego","Diana, Ezreal, Janna, Jayce, Talon",Red,Azir
fCk381Gmbdqpyy1eA-l9__wOLyZgGQK0dw_IxD0v-qo8MLFE93YxS7v59YHiCrJGSNFe1xDYKXqQqg,KR_6998282312,"Diana, DrMundo, Jax, Yuumi, Zeri","Akali, Aphelios, Nautilus, Tryndamere, Volibear",Blue,Diana
fCk381Gmbdqpyy1eA-l9__wOLyZgGQK0dw_IxD0v-qo8MLFE93YxS7v59YHiCrJGSNFe1xDYKXqQqg,KR_6997812513,"Elise, Nautilus, Renekton, Tristana, Varus","Draven, Gragas, Nidalee, Renata, Yone",Blue,Draven
fCk381Gmbdqpyy1eA-l9__wOLyZgGQK0dw_IxD0v-qo8MLFE93YxS7v59YHiCrJGSNFe1xDYKXqQqg,KR_6997781888,"Ashe, Camille, Nasus, Taliyah, Varus","Hwei, Kalista, Karma, Renata, XinZhao",Red,Karma
fCk381Gmbdqpyy1eA-l9__wOLyZgGQK0dw_IxD0v-qo8MLFE93YxS7v59YHiCrJGSNFe1xDYKXqQqg,KR_6997720701,"Fiora, Kaisa, Kayn, Nautilus, Rumble","Aatrox, Belveth, Cassiopeia, Rakan, Zeri",Blue,Cassiopeia
fCk381Gmbdqpyy1eA-l9__wOLyZgGQK0dw_IxD0v-qo8MLFE93YxS7v59YHiCrJGSNFe1xDYKXqQqg,KR_6997674565,"Draven, LeeSin, Nautilus, Orianna, Renekton","Anivia, Quinn, Taliyah, Yone, Zeri",Blue,LeeSin
fCk381Gmbdqpyy1eA-l9__wOLyZgGQK0dw_IxD0v-qo8MLFE93YxS7v59YHiCrJGSNFe1xDYKXqQqg,KR_6997605390,"Jinx, KSante, LeeSin, Taliyah, Thresh","Hwei, Jax, Rakan, TwistedFate, Zeri",Blue,Rakan
fCk381Gmbdqpyy1eA-l9__wOLyZgGQK0dw_IxD0v-qo8MLFE93YxS7v59YHiCrJGSNFe1xDYKXqQqg,KR_6997372838,"Ashe, Diana, Jax, Varus, Volibear","Annie, Camille, Kaisa, LeeSin, TwistedFate",Red,Volibear
fCk381Gmbdqpyy1eA-l9__wOLyZgGQK0dw_IxD0v-qo8MLFE93YxS7v59YHiCrJGSNFe1xDYKXqQqg,KR_6997279896,"Ahri, Jinx, Nautilus, TwistedFate, Volibear","Brand, LeeSin, Rakan, Sylas, Zeri",Blue,LeeSin
fCk381Gmbdqpyy1eA-l9__wOLyZgGQK0dw_IxD0v-qo8MLFE93YxS7v59YHiCrJGSNFe1xDYKXqQqg,KR_6997220557,"Ahri, Gwen, Kaisa, LeeSin, Rakan","Fiora, TahmKench, Taliyah, Twitch, Vi",Red,Vi
fCk381Gmbdqpyy1eA-l9__wOLyZgGQK0dw_IxD0v-qo8MLFE93YxS7v59YHiCrJGSNFe1xDYKXqQqg,KR_6997155063,"Aphelios, Briar, Kassadin, Lulu, Quinn","Jayce, Jinx, Nautilus, Nunu, Taliyah",Blue,Nautilus
M4HQJmwVlWvkPYnYgK_cW4CNi4b14W-xY3Dt0-Hya9vPXs9Yp9hQC5UyuG0qYgW-LocAPZpiojze6g,KR_7017214766,"Ahri, Aphelios, Jax, Thresh, Volibear","Lulu, Nidalee, Renekton, Yone, Zeri",Red,Ahri
M4HQJmwVlWvkPYnYgK_cW4CNi4b14W-xY3Dt0-Hya9vPXs9Yp9hQC5UyuG0qYgW-LocAPZpiojze6g,KR_7017213245,"Graves, Kaisa, Maokai, Orianna, Riven","Leona, Nidalee, Qiyana, Renekton, Twitch",Red,Leona
M4HQJmwVlWvkPYnYgK_cW4CNi4b14W-xY3Dt0-Hya9vPXs9Yp9hQC5UyuG0qYgW-LocAPZpiojze6g,KR_7017194925,"Kaisa, Nautilus, Nidalee, Udyr, Yone","Akali, Braum, Jinx, LeeSin, Renekton",Red,Yone
M4HQJmwVlWvkPYnYgK_cW4CNi4b14W-xY3Dt0-Hya9vPXs9Yp9hQC5UyuG0qYgW-LocAPZpiojze6g,KR_7017180451,"Alistar, Jinx, KSante, Nidalee, Tristana","Elise, Kaisa, Rakan, Skarner, Yasuo",Blue,Elise
M4HQJmwVlWvkPYnYgK_cW4CNi4b14W-xY3Dt0-Hya9vPXs9Yp9hQC5UyuG0qYgW-LocAPZpiojze6g,KR_7017157822,"Elise, Fiora, Jinx, Nautilus, Tristana","Kaisa, LeeSin, Orianna, Rell, Riven",Red,Jinx
M4HQJmwVlWvkPYnYgK_cW4CNi4b14W-xY3Dt0-Hya9vPXs9Yp9hQC5UyuG0qYgW-LocAPZpiojze6g,KR_7017136637,"Janna, Jinx, Riven, Skarner, XinZhao","Diana, LeeSin, Rumble, Yuumi, Zeri",Blue,Jinx
M4HQJmwVlWvkPYnYgK_cW4CNi4b14W-xY3Dt0-Hya9vPXs9Yp9hQC5UyuG0qYgW-LocAPZpiojze6g,KR_7017114261,"Ahri, Alistar, Fiora, LeeSin, Zeri","Jinx, Karthus, Nautilus, Tristana, TwistedFate",Blue,Alistar
M4HQJmwVlWvkPYnYgK_cW4CNi4b14W-xY3Dt0-Hya9vPXs9Yp9hQC5UyuG0qYgW-LocAPZpiojze6g,KR_7017057634,"Jayce, LeeSin, Rell, Taliyah, Zeri","Kaisa, Malphite, Nautilus, Nidalee, Yone",Red,Rell
M4HQJmwVlWvkPYnYgK_cW4CNi4b14W-xY3Dt0-Hya9vPXs9Yp9hQC5UyuG0qYgW-LocAPZpiojze6g,KR_7015798245,"Darius, Hwei, Leona, Nidalee, Zeri","Bard, Jinx, LeeSin, Orianna, Riven",Blue,Bard
M4HQJmwVlWvkPYnYgK_cW4CNi4b14W-xY3Dt0-Hya9vPXs9Yp9hQC5UyuG0qYgW-LocAPZpiojze6g,KR_7015772911,"Aatrox, Galio, Kaisa, Pyke, Volibear","Akali, Camille, LeeSin, Rakan, Zeri",Blue,Akali
M4HQJmwVlWvkPYnYgK_cW4CNi4b14W-xY3Dt0-Hya9vPXs9Yp9hQC5UyuG0qYgW-LocAPZpiojze6g,KR_7013910256,"Aatrox, Ashe, AurelionSol, LeeSin, Nautilus","Braum, Jinx, Karma, Kayn, TwistedFate",Blue,LeeSin
M4HQJmwVlWvkPYnYgK_cW4CNi4b14W-xY3Dt0-Hya9vPXs9Yp9hQC5UyuG0qYgW-LocAPZpiojze6g,KR_7013865547,"Neeko, Pyke, Renekton, Taliyah, Zeri","Jinx, LeeSin, Maokai, Olaf, Sylas",Red,Jinx
M4HQJmwVlWvkPYnYgK_cW4CNi4b14W-xY3Dt0-Hya9vPXs9Yp9hQC5UyuG0qYgW-LocAPZpiojze6g,KR_7013825762,"Graves, Jax, Kaisa, Maokai, Renekton","Darius, Kalista, Nautilus, Nidalee, Yasuo",Blue,Kaisa
M4HQJmwVlWvkPYnYgK_cW4CNi4b14W-xY3Dt0-Hya9vPXs9Yp9hQC5UyuG0qYgW-LocAPZpiojze6g,KR_7013656597,"Aphelios, FiddleSticks, Hwei, Skarner, Thresh","Kaisa, Nautilus, Nidalee, Renekton, Tristana",Red,Kaisa
M4HQJmwVlWvkPYnYgK_cW4CNi4b14W-xY3Dt0-Hya9vPXs9Yp9hQC5UyuG0qYgW-LocAPZpiojze6g,KR_7013623912,"Galio, Janna, Jinx, KSante, Nidalee","Aphelios, Diana, Thresh, TwistedFate, Vi",Blue,Vi
M4HQJmwVlWvkPYnYgK_cW4CNi4b14W-xY3Dt0-Hya9vPXs9Yp9hQC5UyuG0qYgW-LocAPZpiojze6g,KR_7013595690,"Aatrox, Ahri, Hwei, Kaisa, Kayn","Diana, Jinx, RekSai, Riven, Thresh",Red,Diana
M4HQJmwVlWvkPYnYgK_cW4CNi4b14W-xY3Dt0-Hya9vPXs9Yp9hQC5UyuG0qYgW-LocAPZpiojze6g,KR_7012957600,"Aatrox, Ashe, Azir, Rell, Vi","Nautilus, Udyr, Viego, Zeri, Zoe",Red,Ashe
M4HQJmwVlWvkPYnYgK_cW4CNi4b14W-xY3Dt0-Hya9vPXs9Yp9hQC5UyuG0qYgW-LocAPZpiojze6g,KR_7012692608,"Ahri, Fiora, Jinx, LeeSin, Nautilus","Diana, Maokai, Udyr, Varus, Vi",Red,Udyr
M4HQJmwVlWvkPYnYgK_cW4CNi4b14W-xY3Dt0-Hya9vPXs9Yp9hQC5UyuG0qYgW-LocAPZpiojze6g,KR_7012630976,"Bard, Diana, Jhin, KSante, Kindred","Galio, Gnar, Janna, LeeSin, Zeri",Blue,Galio
M4HQJmwVlWvkPYnYgK_cW4CNi4b14W-xY3Dt0-Hya9vPXs9Yp9hQC5UyuG0qYgW-LocAPZpiojze6g,KR_7012595363,"Darius, Rakan, Viego, Zac, Zeri","Diana, Jinx, Kindred, Renekton, Swain",Red,Diana
QcTjtAPm9je9lXPoMdRduKfPeWj_Dc6DqcukYkC4EwrthaNZ-linw7erkU-DulUsYb0BOqb_gLk2Bg,KR_7017143757,"Lillia, Naafiri, Ornn, Yasuo, Zoe","MonkeyKing, Nidalee, Twitch, Veigar, XinZhao",Red,Veigar
QcTjtAPm9je9lXPoMdRduKfPeWj_Dc6DqcukYkC4EwrthaNZ-linw7erkU-DulUsYb0BOqb_gLk2Bg,KR_7017139330,"Chogath, DrMundo, KogMaw, Pantheon, Viktor","Kayle, Lulu, Mordekaiser, Urgot, Viego",Blue,Lulu
QcTjtAPm9je9lXPoMdRduKfPeWj_Dc6DqcukYkC4EwrthaNZ-linw7erkU-DulUsYb0BOqb_gLk2Bg,KR_7017118226,"Akshan, LeeSin, Ryze, Samira, Veigar","Aphelios, Ezreal, Seraphine, Smolder, Yasuo",Blue,LeeSin
QcTjtAPm9je9lXPoMdRduKfPeWj_Dc6DqcukYkC4EwrthaNZ-linw7erkU-DulUsYb0BOqb_gLk2Bg,KR_7017104112,"Diana, Malphite, Orianna, Sett, Yasuo","Ashe, AurelionSol, Graves, Lulu, Tryndamere",Red,Graves
QcTjtAPm9je9lXPoMdRduKfPeWj_Dc6DqcukYkC4EwrthaNZ-linw7erkU-DulUsYb0BOqb_gLk2Bg,KR_7015208053,"Aatrox, Aphelios, Corki, Hwei, Udyr","AurelionSol, Bard, Ezreal, LeeSin, Ornn",Blue,Ornn
QcTjtAPm9je9lXPoMdRduKfPeWj_Dc6DqcukYkC4EwrthaNZ-linw7erkU-DulUsYb0BOqb_gLk2Bg,KR_7013416203,"Ahri, JarvanIV, Jinx, Lulu, Viego","Anivia, Kalista, Kindred, Poppy, Sylas",Red,Sylas
QcTjtAPm9je9lXPoMdRduKfPeWj_Dc6DqcukYkC4EwrthaNZ-linw7erkU-DulUsYb0BOqb_gLk2Bg,KR_7013404064,"Kaisa, Orianna, Poppy, Rell, Zac","Alistar, Brand, Ezreal, Lucian, TwistedFate",Red,Ezreal
QcTjtAPm9je9lXPoMdRduKfPeWj_Dc6DqcukYkC4EwrthaNZ-linw7erkU-DulUsYb0BOqb_gLk2Bg,KR_7013377419,"Aatrox, Alistar, Orianna, Samira, XinZhao","Lucian, Nautilus, Renekton, Sylas, Viego",Blue,Alistar
QcTjtAPm9je9lXPoMdRduKfPeWj_Dc6DqcukYkC4EwrthaNZ-linw7erkU-DulUsYb0BOqb_gLk2Bg,KR_7012821453,"Ahri, Blitzcrank, Kaisa, Mordekaiser, Shaco","Anivia, LeeSin, Rell, Zac, Zeri",Red,Blitzcrank
QcTjtAPm9je9lXPoMdRduKfPeWj_Dc6DqcukYkC4EwrthaNZ-linw7erkU-DulUsYb0BOqb_gLk2Bg,KR_7012767315,"Illaoi, Nidalee, Yone, Yuumi, Zeri","Anivia, Jinx, Lulu, Nunu, Urgot",Red,Zeri
QcTjtAPm9je9lXPoMdRduKfPeWj_Dc6DqcukYkC4EwrthaNZ-linw7erkU-DulUsYb0BOqb_gLk2Bg,KR_7012729572,"Anivia, Jinx, Nocturne, Nunu, Tristana","Ahri, Ezreal, Fiora, Rumble, Viego",Red,Nocturne
QcTjtAPm9je9lXPoMdRduKfPeWj_Dc6DqcukYkC4EwrthaNZ-linw7erkU-DulUsYb0BOqb_gLk2Bg,KR_7012688389,"Aatrox, Akshan, Bard, Ekko, Sivir","Anivia, Ezreal, Renekton, Taliyah, Zed",Red,Aatrox
QcTjtAPm9je9lXPoMdRduKfPeWj_Dc6DqcukYkC4EwrthaNZ-linw7erkU-DulUsYb0BOqb_gLk2Bg,KR_7012638646,"Akali, Jinx, LeeSin, Rell, Rengar","AurelionSol, Hwei, Jayce, Twitch, Viego",Blue,Akali
QcTjtAPm9je9lXPoMdRduKfPeWj_Dc6DqcukYkC4EwrthaNZ-linw7erkU-DulUsYb0BOqb_gLk2Bg,KR_7012585367,"Ekko, Ezreal, Nautilus, Pantheon, Viego","Anivia, Camille, Yone, Zac, Zeri",Red,Anivia
QcTjtAPm9je9lXPoMdRduKfPeWj_Dc6DqcukYkC4EwrthaNZ-linw7erkU-DulUsYb0BOqb_gLk2Bg,KR_7012559223,"Anivia, Bard, LeeSin, Renekton, Zeri","Braum, Jinx, MonkeyKing, Neeko, Quinn",Blue,LeeSin
QcTjtAPm9je9lXPoMdRduKfPeWj_Dc6DqcukYkC4EwrthaNZ-linw7erkU-DulUsYb0BOqb_gLk2Bg,KR_7012524135,"Braum, Jinx, Leblanc, LeeSin, TwistedFate","Anivia, Draven, Jax, Nidalee, Pyke",Blue,Braum
QcTjtAPm9je9lXPoMdRduKfPeWj_Dc6DqcukYkC4EwrthaNZ-linw7erkU-DulUsYb0BOqb_gLk2Bg,KR_7011614432,"Galio, Garen, Gragas, Rakan, Zeri","Jinx, RekSai, Rumble, Sejuani, Sylas",Blue,Rumble
QcTjtAPm9je9lXPoMdRduKfPeWj_Dc6DqcukYkC4EwrthaNZ-linw7erkU-DulUsYb0BOqb_gLk2Bg,KR_7010342265,"Draven, Fiora, JarvanIV, Nautilus, Taliyah","Kindred, Malphite, Rakan, Veigar, Zeri",Red,JarvanIV
QcTjtAPm9je9lXPoMdRduKfPeWj_Dc6DqcukYkC4EwrthaNZ-linw7erkU-DulUsYb0BOqb_gLk2Bg,KR_7006106227,"Alistar, Darius, Ekko, Irelia, Zeri","Camille, DrMundo, Kaisa, LeeSin, Sylas",Red,Darius
